image,gt_count,pred_count,matched_iou50,rough_recall_iou50,avg_norm_area,small_ratio_area_lt_0.001,top_classes
0000242_02400_d_0000009.jpg,34,35,23,0.6764705882352942,0.0011399886052058824,0.7647058823529411,car:16;pedestrian:9;bicycle:3
0000242_02762_d_0000010.jpg,33,30,27,0.8181818181818182,0.0016571396277575755,0.36363636363636365,car:21;people:4;motor:3
0000242_03199_d_0000011.jpg,9,6,5,0.5555555555555556,0.0015717136360000003,0.4444444444444444,car:5;tricycle:4
0000242_03668_d_0000012.jpg,41,26,20,0.4878048780487805,0.00311686007604878,0.5853658536585366,car:12;people:7;pedestrian:6
0000242_04116_d_0000013.jpg,8,5,4,0.5,0.001668595669375,0.625,car:3;pedestrian:2;people:1
0000242_04600_d_0000014.jpg,29,32,20,0.6896551724137931,0.002536450760931035,0.41379310344827586,car:18;people:4;motor:3
0000242_05059_d_0000015.jpg,37,11,10,0.2702702702702703,0.00047073082354054055,0.8648648648648649,car:10;motor:8;people:7
0000242_05570_d_0000016.jpg,32,20,17,0.53125,0.000838522901,0.75,car:16;motor:8;pedestrian:3
0000242_06010_d_0000017.jpg,41,12,8,0.1951219512195122,0.000286717808097561,0.926829268292683,car:26;pedestrian:6;truck:2
0000242_06452_d_0000018.jpg,12,11,5,0.4166666666666667,0.00124743141075,0.5833333333333334,car:6;truck:2;bus:2
0000244_00001_d_0000001.jpg,46,31,25,0.5434782608695652,0.0009200127465652176,0.8043478260869565,car:19;van:6;motor:5
0000244_00500_d_0000002.jpg,32,33,16,0.5,0.0009825295175,0.71875,car:20;awning-tricycle:5;motor:3
0000244_01000_d_0000003.jpg,122,41,22,0.18032786885245902,0.000526921601147541,0.860655737704918,car:52;pedestrian:18;van:13
0000244_01500_d_0000004.jpg,96,51,29,0.3020833333333333,0.0007222743340937499,0.6979166666666666,car:37;tricycle:23;awning-tricycle:14
0000244_02000_d_0000005.jpg,129,81,49,0.3798449612403101,0.0006886702154573642,0.7984496124031008,car:70;pedestrian:16;van:9
0000244_02500_d_0000006.jpg,113,72,45,0.39823008849557523,0.0006762638274424779,0.8053097345132744,car:50;pedestrian:17;van:11
0000244_03000_d_0000007.jpg,44,29,18,0.4090909090909091,0.0006684911502272728,0.75,car:22;pedestrian:6;motor:5
0000244_03500_d_0000008.jpg,146,51,31,0.21232876712328766,0.0009313154061917809,0.7671232876712328,car:61;pedestrian:24;tricycle:13
0000244_04000_d_0000009.jpg,56,92,28,0.5,0.0027623132013214285,0.6428571428571429,car:20;pedestrian:15;people:7
0000244_04400_d_0000010.jpg,101,77,47,0.46534653465346537,0.0017828098505841584,0.6039603960396039,pedestrian:30;car:30;tricycle:17
0000244_04900_d_0000011.jpg,106,107,64,0.6037735849056604,0.0021562699609056603,0.4811320754716981,car:59;pedestrian:13;tricycle:11
0000244_05400_d_0000012.jpg,90,64,43,0.4777777777777778,0.0008878594804444445,0.7444444444444445,car:47;pedestrian:16;van:7
0000244_05900_d_0000013.jpg,66,42,28,0.42424242424242425,0.0004375056865,0.8939393939393939,car:43;pedestrian:6;van:5
